CVE ID,Title,Description,Technology Area,Vulnerability Type,Access Vector,CVSS Rating,CVSS Score,CVSS String,Affected Chipsets,Affected Software Versions,Bulletin Date,Source URL
CVE-2023-42735,Exposure of Sensitive Information to an Unauthorized Actor in telephony service,"In telephony service, there is a possible missing permission check. This could lead to local information disclosure with System execution privileges needed.",Android,CWE-200Exposureof Sensitive Information to anUnauthorizedActor,Local,Medium,6.2,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42736,Missing Authorization in telecom service,"In telecom service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42737,Exposure of Sensitive Information to an Unauthorized Actor in telecom service,"In telecom service, there is a possible way to write permission usage records of an app due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200Exposureof Sensitive Information to anUnauthorizedActor,Local,Medium,4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42738,Missing Authorization in telocom service,"In telocom service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.7,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42739,Exposure of Sensitive Information to an Unauthorized Actor in engineermode service,"In engineermode service, there is a possible way to write permission usage records of an app due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,CWE-200Exposureof Sensitive Information to anUnauthorizedActor,Local,Medium,4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42740,Missing Authorization in telecom service,"In telecom service, there is a possible way to write permission usage records of an app due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42741,Exposure of Sensitive Information to an Unauthorized Actor in telecom service,"In telecom service, there is a possible way to write permission usage records of an app due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200Exposureof Sensitive Information to anUnauthorizedActor,Local,Medium,4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42742,Missing Authorization in sysui,"In sysui, there is a possible missing permission check. This could lead to local denial of service with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42743,Missing Authorization in telecom service,"In telecom service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42744,Missing Authorization in telecom service,"In telecom service, there is a possible missing permission check. This could lead to local denial of service with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42745,Missing Authorization in telecom service,"In telecom service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42746,Missing Authorization in power manager,"In power manager, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42747,Missing Authorization in camera service,"In camera service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42748,Missing Authorization in telecom service,"In telecom service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed.",Android,cwe-862 Missing Authorization,Local,Medium,5.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
CVE-2023-42749,Exposure of Sensitive Information to an Unauthorized Actor in enginnermode service,"In enginnermode service, there is a possible way to write permission usage records of an app due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200Exposureof Sensitive Information to anUnauthorizedActor,Local,Medium,4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T760/T770/T820/S8000,Android11/Android12/Android13,2023-12-03,https://www.unisoc.com/en/support/product-security-bulletin/1731138304134414338
